單字學習：advertise,"advertise (v.) 登廣告、宣傳

【詞性變化】
advertisement/ad (n.) 廣告
advertising (n.) 廣告業

【搭配詞】
advertise for 登廣告徵求...
widely advertised 廣泛宣傳的

【例句】
They advertised the new product on TV and social media.
(他們在電視和社交媒體上為新產品做廣告。)
The company is advertising for a new sales manager.
(公司正在登廣告招聘新的銷售經理。)"
單字學習：advise,"advise (v.) 勸告、建議

【詞性變化】
advice (n.) 建議(不可數)
adviser/advisor (n.) 顧問

【搭配詞】
advise someone to do something 建議某人做某事
strongly advise 強烈建議

【例句】
I would advise you to see a doctor immediately.
(我建議你立即去看醫生。)
My teacher advised me on how to improve my English.
(老師就如何提高我的英語水平給了我建議。)"
單字學習：afford,"afford (v.) 買得起、負擔得起

【詞性變化】
affordable (adj.) 負擔得起的

【搭配詞】
can't afford to do something 承擔不起做某事的後果
afford the cost 負擔費用

【例句】
We can't afford a new car right now.
(我們現在買不起新車。)
I can't afford to waste any more time.
(我承擔不起再浪費時間的後果。)"
單字學習：afterward,"afterward (adv.) 之後、後來

【詞性變化】
無

【搭配詞】
shortly afterward 不久之後
long afterward 很久以後

【例句】
We went to a movie and had dinner afterward.
(我們去看了一場電影，然後去吃了晚餐。)
He felt much better afterward.
(事後他感覺好多了。)"
單字學習：agriculture,"agriculture (n.) 農業

【詞性變化】
agricultural (adj.) 農業的

【搭配詞】
modern agriculture 現代農業
agricultural products 農產品

【例句】
The country's economy depends heavily on agriculture.
(該國的經濟在很大程度上依賴於農業。)
Many people in this region work in agriculture.
(這個地區的許多人從事農業工作。)"
單字學習：airline,"airline (n.) 航空公司

【詞性變化】
無

【搭配詞】
a budget airline 廉價航空公司
airline industry 航空業

【例句】
I always fly with this airline because the service is great.
(我總是搭乘這家航空公司的飛機，因為服務很好。)
The pilot works for a major international airline.
(這位飛行員在一家大型國際航空公司工作。)"
單字學習：alley,"alley (n.) 弄、小巷

【詞性變化】
無

【搭配詞】
a narrow alley 狹窄的巷弄
a back alley 後巷

【例句】
The restaurant is hidden in a small alley.
(那家餐廳隱藏在一個小巷子裡。)
She walked down the dark alley with caution.
(她小心翼翼地走下那條黑暗的小巷。)"
單字學習：alphabet,"alphabet (n.) 字母表

【詞性變化】
alphabetical (adj.) 依字母順序的
alphabetize (v.) 依字母排序

【搭配詞】
the English alphabet 英語字母表
in alphabetical order 依字母順序

【例句】
Children learn to recite the alphabet at a young age.
(孩子們從小就學習背誦字母表。)
The letters of the Greek alphabet are used in mathematics.
(希臘字母被用於數學中。)"
單字學習：amaze,"amaze (v.) 使驚奇、使驚訝

【詞性變化】
amazement (n.) 驚奇、詫異
amazing (adj.) 令人驚奇的

【搭配詞】
amaze someone with something 用某事使某人驚訝
be amazed at/by 對...感到驚訝

【例句】
It amazes me how much she has changed.
(她改變了這麼多，讓我感到很驚訝。)
He amazed everyone with his magic tricks.
(他的魔術表演讓每個人都大吃一驚。)"
單字學習：ambassador,"ambassador (n.) 大使

【詞性變化】
embassy (n.) 大使館

【搭配詞】
a goodwill ambassador 親善大使
ambassador to... 駐...大使

【例句】
He was appointed as the ambassador to France.
(他被任命為駐法國大使。)
The actress serves as a goodwill ambassador for the UN.
(這位女演員擔任聯合國的親善大使。)"
單字學習：ambition,"ambition (n.) 抱負、野心

【詞性變化】
ambitious (adj.) 有野心的、有抱負的

【搭配詞】
have the ambition to do something 有做某事的抱負
political ambition 政治野心

【例句】
Her lifelong ambition is to travel around the world.
(她一生的抱負就是環遊世界。)
He lacks the ambition to succeed in business.
(他缺乏在商界成功的野心。)"
單字學習：ambulance,"ambulance (n.) 救護車

【詞性變化】
無

【搭配詞】
call an ambulance 叫救護車
an ambulance siren 救護車警笛聲

【例句】
The injured man was taken to the hospital by ambulance.
(受傷的男子被救護車送往醫院。)
You should pull over when you hear an ambulance.
(當你聽到救護車的聲音時，你應該靠邊停車。)"
單字學習：angel,"angel (n.) 天使

【詞性變化】
angelic (adj.) 天使般的

【搭配詞】
a guardian angel 守護天使
be an angel 真是個大好人/小天使

【例句】
She has the voice of an angel.
(她擁有天使般的嗓音。)
Thank you for helping me, you're an angel!
(謝謝你幫我，你真是個天使！)"
單字學習：announce,"announce (v.) 宣布、宣告

【詞性變化】
announcement (n.) 宣布、公告
announcer (n.) 播音員、宣告者

【搭配詞】
announce a plan 宣布一項計畫
officially announce 正式宣布

【例句】
The government announced a new policy yesterday.
(政府昨天宣布了一項新政策。)
They are expected to announce their engagement soon.
(預計他們很快就會宣布訂婚。)"
單字學習：anxious,"anxious (adj.) 焦慮的、渴望的

【詞性變化】
anxiety (n.) 焦慮、憂慮
anxiously (adv.) 焦慮地

【搭配詞】
be anxious about 為...感到焦慮
be anxious to do something 渴望做某事

【例句】
He is anxious about his upcoming exam.
(他對即將到來的考試感到焦慮。)
We were anxious to start our vacation.
(我們渴望開始我們的假期。)"
單字學習：anyhow,"anyhow (adv.) 無論如何、不管怎樣

【詞性變化】
無

【搭配詞】
(與 anyway 用法相似)

【例句】
It may rain, but we are going anyhow.
(可能會下雨，但無論如何我們都要去。)
Anyhow, let's get back to the main point.
(不管怎樣，讓我們回到重點吧。)"
單字學習：apart,"apart (adv.) 分開地、相隔地

【詞性變化】
無

【搭配詞】
take something apart 拆開某物
fall apart 破碎、崩潰
apart from 除了...之外

【例句】
The two houses are about 100 meters apart.
(這兩棟房子相隔約 100 公尺。)
He took the clock apart to see how it worked.
(他把時鐘拆開，想看看它是如何運作的。)"
單字學習：apologize,"apologize (v.) 道歉

【詞性變化】
apology (n.) 道歉
apologetic (adj.) 表歉意的

【搭配詞】
apologize to someone for something 因為某事向某人道歉
sincerely apologize 誠摯道歉

【例句】
You should apologize to her for being late.
(你應該因為遲到向她道歉。)
I apologize for the misunderstanding.
(我為這次誤會道歉。)"
單字學習：appeal,"appeal (v./n.) 呼籲、吸引力、上訴

【詞性變化】
appealing (adj.) 有吸引力的

【搭配詞】
appeal to someone 吸引某人
make an appeal for 呼籲...

【例句】
This type of music doesn't appeal to me.
(這種類型的音樂對我沒有吸引力。)
The police made an appeal for witnesses to come forward.
(警方呼籲目擊者挺身而出。)"
單字學習：approve,"approve (v.) 贊成、批准

【詞性變化】
approval (n.) 贊成、認可

【搭配詞】
approve of something 贊成某事
be approved by 經...批准

【例句】
My parents don't approve of my decision to quit my job.
(我的父母不贊成我辭職的決定。)
The committee approved the new budget.
(委員會批准了新的預算。)"
單字學習：apron,"apron (n.) 圍裙

【詞性變化】
無

【搭配詞】
put on an apron 穿上圍裙
tie an apron 繫上圍裙

【例句】
She put on her apron before starting to cook.
(她在開始做飯前穿上了圍裙。)
He wiped his hands on his apron.
(他在圍裙上擦了擦手。)"
單字學習：armed,"armed (adj.) 武裝的、持械的

【詞性變化】
arm (v./n.) 武裝、武器、手臂
arms (n. pl.) 武器

【搭配詞】
armed forces 武裝部隊
armed robbery 持械搶劫

【例句】
The soldiers were armed with rifles.
(士兵們配備了步槍。)
He was arrested for an armed robbery.
(他因持械搶劫被捕。)"
單字學習：arrest,"arrest (v./n.) 逮捕、拘留

【詞性變化】
無

【搭配詞】
be under arrest 被逮捕
arrest someone for a crime 因某罪名逮捕某人

【例句】
The police arrested the suspect last night.
(警方昨晚逮捕了嫌疑犯。)
You are under arrest for theft.
(你因竊盜罪被捕。)"
單字學習：ash,"ash (n.) 灰、灰燼

【詞性變化】
ashy (adj.) 灰色的、覆蓋灰的

【搭配詞】
cigarette ash 菸灰
volcanic ash 火山灰

【例句】
He flicked his cigarette ash into the ashtray.
(他把菸灰彈入菸灰缸裡。)
The village was covered in volcanic ash after the eruption.
(火山噴發後，村莊被火山灰覆蓋。)"
單字學習：aside,"aside (adv.) 在旁邊、撇開

【詞性變化】
無

【搭配詞】
step aside 讓位、避開
put aside 撥出(時間或錢)、擱置
aside from 除了...之外

【例句】
She moved the chairs aside to make more room.
(她把椅子搬到一旁，以便騰出更多空間。)
Aside from a few small mistakes, your essay was excellent.
(除了幾個小錯誤，你的文章非常出色。)"
單字學習：assist,"assist (v.) 幫助、協助

【詞性變化】
assistance (n.) 幫助、援助
assistant (n.) 助理、助手

【搭配詞】
assist someone in doing something 協助某人做某事
assist with 協助處理...

【例句】
The staff will be happy to assist you if you have any questions.
(如果您有任何問題，工作人員將很高興為您提供幫助。)
Computers can assist us in solving complex problems.
(電腦可以協助我們解決複雜的問題。)"
單字學習：assume,"assume (v.) 假定、假設、承擔

【詞性變化】
assumption (n.) 假設、假定

【搭配詞】
assume that... 假設...
assume responsibility 承擔責任

【例句】
Don't assume that everyone knows the rules.
(不要假設每個人都知道規則。)
She is ready to assume the role of manager.
(她準備好承擔經理的職責。)"
單字學習：athlete,"athlete (n.) 運動員

【詞性變化】
athletic (adj.) 運動的、強健的
athletics (n.) 田徑運動

【搭配詞】
a professional athlete 職業運動員
a natural athlete 天生的運動員

【例句】
He is a talented athlete who excels in several sports.
(他是一位才華橫溢的運動員，在多項運動中都很出色。)
Olympic athletes train for years to compete at the highest level.
(奧運運動員訓練多年，只為了在最高水平上競爭。)"
單字學習：attitude,"attitude (n.) 態度、看法

【詞性變化】
無

【搭配詞】
a positive attitude 積極的態度
have an attitude toward... 對於...的態度

【例句】
Success depends largely on your attitude.
(成功在很大程度上取決於你的態度。)
She has a very negative attitude toward her work.
(她對工作的態度非常消極。)"
單字學習：attract,"attract (v.) 吸引

【詞性變化】
attraction (n.) 吸引力、景點
attractive (adj.) 有吸引力的

【搭配詞】
attract attention 引起注意
attract tourists 吸引遊客

【例句】
The beautiful flower attracts many bees.
(這朵美麗的花吸引了許多蜜蜂。)
The museum attracts thousands of visitors every year.
(這家博物館每年吸引成千上萬的遊客。)"
單字學習：audience,"audience (n.) 觀眾、聽眾

【詞性變化】
無

【搭配詞】
a large audience 龐大的觀眾群
target audience 目標受眾

【例句】
The audience cheered loudly at the end of the show.
(演出結束時，觀眾大聲歡呼。)
The movie was designed for a young audience.
(這部電影是為年輕觀眾設計的。)"
單字學習：automatic,"automatic (adj.) 自動的

【詞性變化】
automatically (adv.) 自動地
automation (n.) 自動化

【搭配詞】
an automatic door 自動門
an automatic washing machine 自動洗衣機

【例句】
The lights are automatic and will turn on when it gets dark.
(這些燈是自動的，天黑時會自動開啟。)
This car has an automatic transmission.
(這輛車配有自動變速箱。)"
單字學習：avenue,"avenue (n.) 大道、途徑

【詞性變化】
無

【搭配詞】
a broad avenue 寬闊的大道
explore every avenue 探尋各種途徑

【例句】
Fifth Avenue is one of the most famous streets in New York.
(第五大道是紐約最著名的街道之一。)
We should explore all possible avenues to find a solution.
(我們應該探索所有可能的途徑來找到解決方案。)"
單字學習：awake,"awake (adj./v.) 醒著的、醒來、喚醒

【詞性變化】
awaken (v.) 喚醒、意識到

【搭配詞】
wide awake 完全清醒的
stay awake 保持清醒

【例句】
I was wide awake all night thinking about the problem.
(我想著那個問題，整晚都清醒著。)
The loud noise awoke me from a deep sleep.
(巨大的噪音將我從沉睡中驚醒。)"
單字學習：award,"award (n./v.) 獎項、授予、頒發

【詞性變化】
無

【搭配詞】
win an award 獲獎
present an award 頒獎

【例句】
She won an award for her outstanding performance.
(她因表現出色而獲獎。)
The school awarded him a scholarship.
(學校授予他獎學金。)"
單字學習：aware,"aware (adj.) 意識到的、知道的

【詞性變化】
awareness (n.) 意識、察覺

【搭配詞】
be aware of 意識到...
as far as I'm aware 就我所知

【例句】
Are you aware of the danger involved?
(你意識到其中的危險嗎？)
We need to raise public awareness of environmental issues.
(我們需要提高公眾對環境問題的意識。)"
單字學習：awful,"awful (adj.) 極糟的、可怕的

【詞性變化】
awfully (adv.) 非常地、極其

【搭配詞】
an awful smell 難聞的氣味
feel awful 感到很難過/不舒服

【例句】
The weather was awful during our vacation.
(我們度假期間天氣非常糟糕。)
I feel awful about what happened yesterday.
(我對昨天發生的事情感到很難過。)"
單字學習：awkward,"awkward (adj.) 尷尬的、笨拙的

【詞性變化】
awkwardly (adv.) 尷尬地、笨拙地

【搭配詞】
an awkward silence 尷尬的沉默
feel awkward 感到尷尬

【例句】
There was an awkward silence after he told the joke.
(他說完笑話後，現場陷入了一陣尷尬的沉默。)
I felt awkward dancing in front of so many people.
(在這麼多人面前跳舞，我感到很尷尬。)"
單字學習：background,"background (n.) 背景、經歷

【詞性變化】
無

【搭配詞】
family background 家庭背景
educational background 教育背景
background music 背景音樂

【例句】
The mountains make a beautiful background for the photo.
(群山為這張照片提供了美麗的背景。)
Tell me more about your professional background.
(多告訴我一些關於你的專業背景。)"
單字學習：bacteria,"bacteria (n. pl.) 細菌

【詞性變化】
bacterium (n. sing.) 細菌(單數)

【搭配詞】
harmful bacteria 有害細菌
kill bacteria 殺菌

【例句】
You should wash your hands to remove bacteria.
(你應該洗手以去除細菌。)
Some bacteria are actually beneficial to our health.
(有些細菌實際上對我們的健康是有益的。)"
