inner,"inner(adj.)內部的、內心的
inner circle 核心圈子
inner peace 內心的平靜
The building's inner walls are painted white.
(這棟建築的內牆被漆成白色。)
She meditates every day to find her inner peace.
(她每天冥想以尋求內心的平靜。)"
innocent,"innocent(adj.)無罪的、天真的
innocence(n.)無罪、清白
innocent of 無罪的
prove innocent 證明清白
He maintained that he was innocent of the crime.
(他堅稱自己在那起犯罪中是清白的。)
The child looked very innocent with her big brown eyes.
(那個孩子睜著棕色的大眼睛，看起來非常天真。)"
inspect,"inspect(v.)檢查、視察
inspection(n.)檢查
inspector(n.)檢查員
inspect the damage 檢查損害
closely inspect 仔細檢查
Health officers will inspect the restaurant's kitchen tomorrow.
(衛生官員明天將檢查這家餐廳的廚房。)
Customs officers inspected every bag at the airport.
(海關人員檢查了機場的每一個包包。)"
inspector,"inspector(n.)檢查員、視察員
inspect(v.)檢查
health inspector 衛生檢查員
ticket inspector 驗票員
The building inspector found several safety problems.
(建築檢查員發現了幾個安全問題。)
A ticket inspector got on the train to check all passengers.
(一名驗票員上了火車來檢查所有乘客。)"
intelligent,"intelligent(adj.)聰明的、有才智的
intelligence(n.)智力
intelligent design 智慧設計
highly intelligent 非常聰明的
Dolphins are known to be highly intelligent animals.
(眾所周知，海豚是非常聰明的動物。)
He is an intelligent student who always asks good questions.
(他是一位聰明的學生，總是提出好問題。)"
interrupt,"interrupt(v.)打斷、中斷
interruption(n.)打斷
interrupt a conversation 打斷對話
interrupt someone's sleep 中斷某人的睡眠
Sorry to interrupt, but there is a phone call for you.
(抱歉打斷一下，有你的電話。)
The loud noise interrupted her study session.
(巨大的噪音打斷了她的學習。)"
invent,"invent(v.)發明、虛構
invention(n.)發明
inventor(n.)發明家
invent a device 發明裝置
invent a story 編故事
Thomas Edison invented the light bulb.
(湯瑪斯·愛迪生發明了電燈泡。)
He invented a funny story to explain why he was late.
(他編了一個有趣的故事來解釋為什麼他遲到。)"
inventor,"inventor(n.)發明家
invent(v.)發明
famous inventor 著名的發明家
great inventor 偉大的發明家
He is the inventor of this new medical tool.
(他是這項新醫療工具的發明者。)
Many great inventors had to fail many times before succeeding.
(許多偉大的發明家在成功之前都經歷過多次失敗。)"
investigate,"investigate(v.)調查、審查
investigation(n.)調查
investigate a crime 調查犯罪
investigate the cause 調查原因
The police are investigating the cause of the fire.
(警方正在調查起火原因。)
Scientists are investigating how the virus spreads.
(科學家正在調查病毒是如何傳播的。)"
invitation,"invitation(n.)邀請、邀請卡
invite(v.)邀請
accept an invitation 接受邀請
send out invitations 寄出邀請函
I received an invitation to my cousin's wedding.
(我收到了我表哥婚禮的邀請函。)
Thank you for the kind invitation to your party.
(感謝您誠摯地邀請我參加您的派對。)"
ivory,"ivory(n./adj.)象牙(的)、乳白色(的)
ivory tower 象牙塔
ivory trade 象牙貿易
The piano keys were made of genuine ivory.
(鋼琴鍵是由真正的象牙製成的。)
The walls of the room were painted a soft ivory color.
(房間的牆壁被漆成了柔和的乳白色。)"
jail,"jail(n./v.)監獄、監禁
send to jail 送入監獄
break out of jail 越獄
He was sent to jail for stealing a car.
(他因為偷車而被送進監獄。)
The judge decided to jail the criminal for five years.
(法官決定將這名罪犯監禁五年。)"
jar,"jar(n.)廣口瓶、罐子
a jar of honey 一罐蜂蜜
glass jar 玻璃瓶
She opened a jar of peanut butter to make a sandwich.
(她打開一罐花生醬來做三明治。)
We keep our cookies in a large glass jar.
(我們把餅乾放在一個大的玻璃罐裡。)"
jaw,"jaw(n.)下顎、下巴
clench one's jaw 咬緊牙關
broken jaw 碎裂的下顎
The boxer suffered a broken jaw in the fight.
(那位拳擊手在比賽中下顎骨折。)
He clenched his jaw to keep from crying.
(他咬緊牙關以防哭出來。)"
jazz,"jazz(n.)爵士樂
jazz band 爵士樂隊
jazz musician 爵士音樂家
New Orleans is famous for its jazz music.
(紐奧良以其爵士樂而聞名。)
My father enjoys listening to jazz on Sunday mornings.
(我父親喜歡在週日早晨聽爵士樂。)"
jealous,"jealous(adj.)嫉妒的、吃醋的
jealousy(n.)嫉妒
jealous of 嫉妒...
feel jealous 感到嫉妒
He is very jealous of his brother's success.
(他非常嫉妒他兄弟的成功。)
Don't be jealous; your turn will come soon.
(別嫉妒；很快就輪到你了。)"
jeep,"jeep(n.)吉普車
military jeep 軍用吉普車
drive a jeep 開吉普車
They rented a jeep to drive through the desert.
(他們租了一輛吉普車橫穿沙漠。)
The soldiers moved across the rough ground in jeeps.
(士兵們乘坐吉普車穿過崎嶇的地面。)"
jelly,"jelly(n.)果凍、果醬
fruit jelly 水果果凍
jelly beans 軟糖豆
Children usually love to eat fruit jelly for dessert.
(孩子們通常喜歡吃水果果凍當甜點。)
I like to put grape jelly on my toast.
(我喜歡在吐司上抹葡萄果醬。)"
jet,"jet(n./v.)噴射機
jet plane 噴射飛機
jet engine 噴射引擎
The billionaire traveled around the world in a private jet.
(這位億萬富翁乘坐私人噴射機環遊世界。)
We could see a white trail left by the jet in the blue sky.
(我們可以看到噴射機在藍天中留下的白色尾跡。)"
jewel,"jewel(n.)珠寶、寶石
jewelry(n.)珠寶(總稱)
precious jewel 珍貴的寶石
crown jewels 王冠珠寶
Her necklace was decorated with many bright jewels.
(她的項鍊上裝飾著許多明亮的寶石。)
Trust is a jewel that is hard to find.
(信任是難尋的珍寶。)"
jewelry,"jewelry(n.)珠寶(總稱)
jewel(n.)珠寶
piece of jewelry 一件首飾
gold jewelry 黃金首飾
She wears expensive jewelry only on special occasions.
(她只在特殊場合配戴昂貴的首飾。)
Most of her jewelry was stolen during the robbery.
(她的首飾大部分都在那場搶案中被偷走了。)"
journey,"journey(n./v.)旅程、旅行
safe journey 旅途平安
long journey 長途旅行
It was a long and tiring journey to the remote village.
(那是一段前往偏遠村莊的漫長且累人的旅程。)
I wish you a safe journey to your home country.
(祝你回國旅途平安。)"
joyful,"joyful(adj.)喜悅的、快樂的
joy(n.)喜悅
joyful news 喜訊
joyful occasion 喜慶場合
Christmas is a joyful time for many families.
(對許多家庭來說，聖誕節是一個喜悅的時刻。)
We were all moved by the joyful expression on her face.
(我們都被她臉上喜悅的表情所打動。)"
juicy,"juicy(adj.)多汁的、(消息)精彩刺激的
juice(n.)果汁
juicy fruit 多汁的水果
juicy steak 多汁的牛排
These oranges are very fresh and juicy.
(這些橘子非常新鮮且多汁。)
Everyone was talking about the juicy gossip about the star.
(每個人都在談論關於那位明星的精彩八卦。)"
jungle,"jungle(n.)叢林
tropical jungle 熱帶叢林
concrete jungle 水泥叢林(指都市)
Many exotic animals live deep in the jungle.
(許多異國動物生活在叢林深處。)
It is easy to get lost in the thick jungle.
(在茂密的叢林中很容易迷路。)"
junior,"junior(adj./n.)年少的、資歷較淺的、大學三年級學生
senior(adj./n.)較年長的、資深的
junior high school 國民中學
junior officer 初級官員
My brother is two years junior to me.
(我弟弟比我小兩歲。)
He is a junior in college this year.
(他今年是大學三年級的學生。)"
junk,"junk(n./v.)垃圾、廢棄物
junk food 垃圾食物
junk mail 垃圾郵件
You should stop eating so much junk food.
(你應該停止吃這麼多垃圾食物。)
My email inbox is full of useless junk mail.
(我的電子郵件信箱裝滿了沒用的垃圾郵件。)"
