passage,"passage(n.) 通道、(文章)段落
a narrow passage 狹窄的通道
a reading passage 閱讀段落
He walked through a narrow passage between the buildings.
(他走過建築物之間一條狹窄的通道)
Please read the following passage carefully.
(請仔細閱讀以下段落)"
passenger,"passenger(n.) 乘客
passenger train 客運火車
bus passenger 公車乘客
The bus was full of passengers this morning.
(今天早上公車擠滿了乘客)
All passengers must wear seat belts.
(所有乘客都必須繫好安全帶)"
passion,"passion(n.) 熱情、愛好
passionate(adj.) 熱情的
have a passion for... 對...有熱情
with passion 熱情地
Music is her greatest passion in life.
(音樂是她生命中最大的熱忱)
He spoke about the project with great passion.
(他充滿激情地談論這個項目)"
passport,"passport(n.) 護照
a valid passport 有效護照
renew a passport 更新護照
You must show your passport at the border.
(你必須在邊境出示護照)
I need to renew my passport before I go abroad.
(我出國前需要更新護照)"
pat,"pat(v./n.) 拍、輕拍
a pat on the back 讚揚/輕拍背部
pat someone on the shoulder 拍某人的肩膀
She gave the dog a friendly pat on the head.
(她友善地拍了拍狗的頭)
He got a pat on the back for his good work.
(他因為工作表現出色而受到稱讚)"
patience,"patience(n.) 耐心
patient(adj./n.) 有耐心的/病人
lose patience 失去耐心
have no patience for... 對...沒有耐心
Teaching children requires a lot of patience.
(教孩子需要很大的耐心)
I am starting to lose my patience with him.
(我開始對他失去耐心了)"
pause,"pause(n./v.) 暫停、停頓
a long pause 長時間的停頓
pause for a moment 稍作停頓
There was a long pause before she answered.
(她回答前停頓了很久)
He paused for a moment to catch his breath.
(他停了一會兒來喘口氣)"
pave(ment),"pave(v.) 鋪(路)；pavement(n.) 人行道
pave the way for... 為...鋪平道路
walk on the pavement 走在人行道上
This discovery paved the way for new treatments.
(這項發現為新的治療方法鋪平了道路)
In the city, you should walk on the pavement.
(在城市裡，你應該走在人行道上)"
pea,"pea(n.) 豌豆
green peas 綠豌豆
as like as two peas 一模一樣
We had roast chicken with green peas.
(我們吃了烤雞配綠豌豆)
The two brothers are as like as two peas.
(這兄弟倆長得一模一樣)"
peanut,"peanut(n.) 花生
peanut butter 花生醬
be allergic to peanuts 對花生過敏
I love spreading peanut butter on my toast.
(我喜歡在吐司上塗花生醬)
She can't eat this because she is allergic to peanuts.
(她不能吃這個，因為她對花生過敏)"
pearl,"pearl(n.) 珍珠
a pearl necklace 珍珠項鍊
a pearl of wisdom 智慧的結晶
She was wearing a beautiful pearl necklace.
(她戴著一條美麗的珍珠項鍊)
He shared a pearl of wisdom with the graduates.
(他與畢業生們分享了一句智慧名言)"
peel,"peel(v./n.) 剝皮、(蔬果)外皮
peeler(n.) 削皮器
peel an apple 削蘋果
orange peel 橘子皮
Could you help me peel the potatoes?
(你能幫我給土豆削皮嗎？)
He slipped on a banana peel.
(他踩到香蕉皮滑倒了)"
penguin,"penguin(n.) 企鵝
a colony of penguins 企鵝群
Emperor Penguin 帝企鵝
Penguins are flightless birds that live in cold areas.
(企鵝是生活在寒冷地區的不會飛的鳥類)
We saw many penguins at the zoo.
(我們在動物園看到了很多企鵝)"
penny,"penny(n.) (美、英)分、一分錢
penniless(adj.) 身無分文的
every penny 每一分錢
He saved every penny to buy a new car.
(他省下每一分錢來買新車)
It won't cost you a single penny.
(這不會花你一分錢)"
pepper,"pepper(n.) 胡椒、甜椒
black pepper 黑胡椒
red peppers 紅椒
Add some salt and pepper to the soup.
(給湯裡加點鹽和胡椒)
She is cutting up some red peppers for the stir-fry.
(她正在切紅椒準備炒菜)"
perform,"perform(v.) 表演、執行
performance(n.) 表演、表現；performer(n.) 表演者
perform a task 執行任務
perform on stage 在舞台上表演
The choir will perform several songs tonight.
(合唱團今晚將演唱幾首歌)
Surgeons perform hundreds of operations here.
(外科醫生在這裡進行數百次手術)"
performance,"performance(n.) 表演、表現
performer(n.) 表演者
a live performance 現場表演
academic performance 學業表現
The actors gave a wonderful performance.
(演員們進行了一場精彩的表演)
His academic performance has improved a lot.
(他的學業表現進步了很多)"
permission,"permission(n.) 許可、准許
permit(v./n.) 准許/許可證
ask for permission 請求許可
without permission 未經許可
You must ask for permission before leaving the room.
(離開房間前必須請求許可)
He took the car without his father's permission.
(他未經父親准許就開走了車)"
permit,"permit(v./n.) 允許、許可證
permission(n.) 許可
a parking permit 停車許可證
weather permitting 天氣允許的話
We will go for a picnic, weather permitting.
(如果天氣允許，我們將去野餐)
Smoking is not permitted in this building.
(這棟大樓內不准吸菸)"
persuade,"persuade(v.) 說服
persuasion(n.) 說服；persuasive(adj.) 有說服力的
persuade someone to do something 說服某人做某事
try to persuade 試圖說服
I tried to persuade him to stop smoking.
(我試圖說服他戒菸)
She finally persuaded her parents to let her travel.
(她最終說服父母讓她去旅行)"
photographer,"photographer(n.) 攝影師
photograph(n./v.) 照片/攝影；photography(n.) 攝影術
a professional photographer 專業攝影師
an amateur photographer 業餘攝影師
The photographer took many pictures at the wedding.
(攝影師在婚禮上拍了很多照片)
She wants to become a famous wildlife photographer.
(她想成為一名著名的野生動物攝影師)"
pigeon,"pigeon(n.) 鴿子
a carrier pigeon 信鴿
feed the pigeons 餵鴿子
There are many pigeons in the city square.
(城市廣場上有很多鴿子)
Carrier pigeons were used to send messages.
(信鴿曾被用來傳遞信息)"
pile,"pile(n./v.) 堆、堆積
a pile of books 一疊書
pile up 堆積起來
There was a pile of dirty dishes in the sink.
(洗碗槽裡有一堆髒盤子)
Work started to pile up on his desk.
(工作開始在他桌上堆積起來)"
pill,"pill(n.) 藥丸
take a pill 吃藥
sleeping pill 安眠藥
The doctor told him to take one pill three times a day.
(醫生叫他一天吃三次藥，每次一顆)
She had to take a sleeping pill to help her rest.
(她不得不吃安眠藥來幫助休息)"
pilot,"pilot(n./v.) 飛行員、駕駛(飛機)
a fighter pilot 戰鬥機飛行員
pilot a plane 駕駛飛機
The pilot announced that we would land soon.
(飛行員宣佈我們很快就要降落了)
He was trained to pilot large passenger planes.
(他接受過駕駛大型客機的訓練)"
pine,"pine(n.) 松樹
pine tree 松樹
pine forest 松樹林
The air was filled with the scent of pine.
(空氣中充滿了松樹的香味)
We walked through a thick pine forest.
(我們穿過了一片茂密的松樹林)"
pineapple,"pineapple(n.) 鳳梨
pineapple juice 鳳梨汁
a slice of pineapple 一片鳳梨
Would you like some fresh pineapple for dessert?
(你想吃點新鮮鳳梨當甜點嗎？)
I prefer drinking pineapple juice to orange juice.
(比起橘子汁，我更喜歡喝鳳梨汁)"
pint,"pint(n.) 品脫(容量單位)
a pint of milk 一品脫牛奶
a pint of beer 一品脫啤酒
He drank a pint of water after the race.
(比賽結束後他喝了一品脫的水)
Could you buy a pint of milk on your way home?
(你回家的路上能買一品脫牛奶嗎？)"
pit,"pit(n.) 坑洞、果核
a deep pit 深坑
peach pit 桃核
The workers dug a deep pit in the ground.
(工人們在地上挖了一個深坑)
Be careful not to swallow the cherry pit.
(小心不要吞下櫻桃核)"
pitch,"pitch(n./v.) 音高、投球、搭帳篷
a football pitch 足球場
pitch a tent 搭帳篷
The singer has perfect pitch.
(這位歌手有絕對音準)
We found a flat area to pitch our tent.
(我們找到一塊平坦的地方搭帳篷)"
pity,"pity(n./v.) 同情、遺憾
pitiful(adj.) 可憐的
what a pity! 真可惜！
take pity on someone 同情某人
It's a pity that you can't come to the party.
(真可惜你不能來參加派對)
I took pity on the homeless dog and fed it.
(我同情那隻流浪狗並餵了它)"
plastic,"plastic(n./adj.) 塑膠(的)
plastic bag 塑膠袋
plastic surgery 整形手術
We should reduce the use of plastic bags.
(我們應該減少塑膠袋的使用)
This toy is made of cheap plastic.
(這個玩具是用廉價塑膠製成的)"
playful,"playful(adj.) 愛玩的、嬉戲的
playfully(adv.) 嬉戲地
a playful puppy 愛玩的小狗
in a playful mood 處於愛玩的狀態
The playful puppy kept jumping on me.
(那隻愛玩的小狗一直往我身上跳)
He gave her a playful nudge on the arm.
(他嬉皮笑臉地推了一下她的手臂)"
plenty,"plenty(pron./n./adv.) 豐富、充足
plenty of... 許多...
plenty more 還有很多
Don't worry, we have plenty of time.
(別擔心，我們有充足的時間)
There are plenty of vegetables in the garden.
(花園裡有很多蔬菜)"
plug,"plug(n./v.) 插頭、塞住、插上插頭
electrical plug 電器插頭
plug in 插上插頭
I forgot to put the plug in the bathtub.
(我忘了把浴缸的塞子塞上)
Please plug in the computer before using it.
(使用電腦前請先插上電源)"
pole,"pole(n.) 柱、桿、極
North Pole 北極
telephone pole 電線桿
The flag was flying at the top of the pole.
(旗幟在桿頂飄揚)
Explorers reached the South Pole in 1911.
(探險家於1911年到達南極)"
political,"political(adj.) 政治的
politics(n.) 政治；politician(n.) 政治人物
political party 政黨
political issues 政治議題
He is interested in political history.
(他對政治歷史感興趣)
The two countries have different political systems.
(這兩個國家有不同的政治體制)"
politician,"politician(n.) 政治人物、政客
politics(n.) 政治；political(adj.) 政治的
a local politician 地方政治人物
an honest politician 誠實的政治家
The politician made many promises during the campaign.
(這位政治家在競選期間許下了許多諾言)
She decided to run for office as a politician.
(她決定以政治人物身份競選公職)"
politics,"politics(n.) 政治
politician(n.) 政治人物
enter politics 步入政壇
talk about politics 談論政治
He decided to enter politics after graduating.
(他決定畢業後步入政壇)
I try to avoid talking about politics at dinner.
(我儘量避免在晚餐時談論政治)"
poll,"poll(n./v.) 民意調查、投票
a public opinion poll 民意調查
gone to the polls 參加投票
A recent poll shows that the president is popular.
(最近的一項民調顯示總統很受歡迎)
The citizens will go to the polls next Tuesday.
(公民將於下週二進行投票)"
pollute,"pollute(v.) 污染
pollution(n.) 污染；pollutant(n.) 污染物
pollute the river 污染河流
be heavily polluted 被嚴重污染
Factories should not be allowed to pollute the air.
(不應允許工廠污染空氣)
The lake has been heavily polluted by chemicals.
(這個湖泊已被化學物質嚴重污染)"
pollution,"pollution(n.) 污染
pollute(v.) 污染
air pollution 空氣污染
water pollution 水污染
Air pollution is a serious problem in big cities.
(空氣污染是大城市的一個嚴重問題)
We must find ways to reduce plastic pollution.
(我們必須找到減少塑膠污染的方法)"
porcelain,"porcelain(n.) 瓷器
a porcelain vase 瓷瓶
fine porcelain 精美的瓷器
China is famous for its beautiful porcelain.
(中國以其美麗的瓷器而聞名)
She collected fine porcelain figures.
(她收集精美的瓷器小雕像)"
portion,"portion(n./v.) 部分、一份(食物)
a large portion of... 一大部分的...
a portion of fries 一份薯條
A large portion of the work is already finished.
(大部分的工作已經完成了)
She ate only a small portion of her dinner.
(她只吃了一小部分晚餐)"
portrait,"portrait(n.) 肖像、畫像
paint a portrait 畫肖像
a family portrait 全家福
The artist is painting a portrait of the lady.
(藝術家正在為這位女士畫肖像)
We took a family portrait during the holiday.
(我們在假期拍了一張全家福)"
poster,"poster(n.) 海報
put up a poster 貼海報
movie poster 電影海報
They put up posters to advertise the concert.
(他們貼出海報來為音樂會做廣告)
He has a movie poster on his bedroom wall.
(他的臥室牆上貼著一張電影海報)"
postpone(ment),"postpone(v.) 推遲、延期；postponement(n.) 延期
postpone a meeting 推遲會議
decide to postpone 決定延期
The match was postponed due to heavy rain.
(比賽因大雨而推遲)
We had to postpone our trip until next month.
(我們不得不將旅行推遲到下個月)"
pottery,"pottery(n.) 陶器
potter(n.) 陶工
make pottery 製作陶器
a pottery class 陶藝課
She enjoys making pottery in her free time.
(她喜歡在空閒時間製作陶器)
They bought some beautiful pottery at the market.
(他在市場買了一些漂亮的陶器)"
pour,"pour(v.) 倒、傾瀉、下大雨
pour tea 倒茶
pour with rain 下傾盆大雨
Could you pour some water for me, please?
(請幫我倒點水好嗎？)
It was pouring with rain, so we stayed indoors.
(當時正下著傾盆大雨，所以我們待在室內)"
poverty,"poverty(n.) 貧窮
poor(adj.) 貧窮的
live in poverty 生活在貧困中
abject poverty 赤貧
Many people in that country still live in poverty.
(那個國家的許多人仍然生活在貧困中)
The government is trying to reduce poverty.
(政府正努力減少貧困)"
powder,"powder(n./v.) 粉末、撒粉
milk powder 奶粉
baking powder 泡打粉
She wiped the white powder off the table.
(她擦掉了桌上的白色粉末)
Add one teaspoon of baking powder to the flour.
(在麵粉中加入一茶匙泡打粉)"
practical,"practical(adj.) 實際的、實用的
practically(adv.) 幾乎、實際上
practical experience 實際經驗
practical advice 實用的建議
He has a lot of practical experience in engineering.
(他在工程方面有豐富的實際經驗)
She gave me some practical advice on how to save money.
(她給了我一些關於如何省錢的實用建議)"
precious,"precious(adj.) 珍貴的
precious stones 寶石
precious memories 珍貴的回憶
Time is precious, so don't waste it.
(時間是珍貴的，所以不要浪費它)
She lost a precious gold ring yesterday.
(她昨天丟了一枚珍貴的金戒指)"
preparation,"preparation(n.) 準備
prepare(v.) 準備
in preparation for... 為...做準備
make preparations 做出準備
They are busy making preparations for the party.
(他們正忙著為派對做準備)
She is studying hard in preparation for the exam.
(她正在努力學習以準備考試)"
presence,"presence(n.) 在場、出席
present(adj./n./v.) 在場的/禮物/呈現
in the presence of 在...面前
presence of mind 鎮定
Your presence is requested at the meeting.
(請您出席會議)
He felt a strange presence in the room.
(他感到房間裡有一股奇怪的存在感)"
pretend,"pretend(v.) 假裝
pretend to be... 假裝是...
pretend that... 假裝...
She pretended not to see him in the street.
(她假裝沒在街上看見他)
Don't pretend to be something you're not.
(不要假裝成你不是的樣子)"
prevent,"prevent(v.) 預防、阻止
prevention(n.) 預防
prevent someone from doing something 阻止某人做某事
prevent accidents 預防事故
Good exercise can help prevent heart disease.
(適度運動有助於預防心臟病)
The heavy rain prevented us from going out.
(大雨阻止了我們出門)"
previous,"previous(adj.) 先前的
previously(adv.) 先前地
previous experience 先前的經驗
the previous day 前一天
Do you have any previous experience in this field?
(你在這個領域有先前的經驗嗎？)
He had met her once on a previous occasion.
(他在之前的某個場合見過她一次)"
probable,"probable(adj.) 可能的
probability(n.) 可能性；probably(adv.) 可能地
a probable cause 可能的原因
it is probable that... 很可能...
It is probable that the rain will stop soon.
(雨很可能很快就會停)
The most probable explanation is that he forgot.
(最可能的解釋是他忘了)"
process,"process(n./v.) 過程、處理、加工
a natural process 自然過程
process information 處理信息
Learning a language is a slow process.
(學習語言是一個緩慢的過程)
The computer needs time to process the data.
(電腦需要時間來處理數據)"
producer,"producer(n.) 生產者、製作人
produce(v./n.) 生產/農產品；production(n.) 生產
movie producer 電影製作人
a leading producer 領先的生產者
He is a famous movie producer in Hollywood.
(他是好萊塢著名的電影製作人)
Brazil is a leading producer of coffee.
(巴西是領先的咖啡生產國)"
product,"product(n.) 產品、結果
produce(v.) 生產；production(n.) 生產
a new product 新產品
dairy products 乳製品
The company is launching a new product next month.
(公司下個月將推出一款新產品)
Butter and cheese are common dairy products.
(奶油和起司是常見的乳製品)"
professor,"professor(n.) 教授
profession(n.) 職業；professional(adj.) 專業的
a history professor 歷史教授
assistant professor 助理教授
Professor Smith teaches English literature.
(史密斯教授教授英國文學)
She was promoted to the position of professor.
(她被晉升為教授職位)"
profit,"profit(n./v.) 利潤、獲利
profitable(adj.) 有利潤的
make a profit 獲利
net profit 淨利
The company made a huge profit last year.
(公司去年獲得了巨大的利潤)
Farmers can profit from the new technology.
(農民可以從新技術中獲益)"
promote,"promote(v.) 促進、促銷、晉升
promotion(n.) 促銷、晉升
promote health 促進健康
get promoted 獲得晉升
The campaign aims to promote healthy eating.
(這項活動旨在推廣健康飲食)
He was promoted to manager after three years.
(三年後他被晉升為經理)"
pronounce,"pronounce(v.) 發音、宣佈
pronunciation(n.) 發音
pronounce correctly 正確發音
pronounce someone dead 宣佈某人死亡
How do you pronounce this word?
(這個單字怎麼發音？)
The judge will pronounce the sentence tomorrow.
(法官將於明天宣判)"
proof,"proof(n.) 證據、證明
prove(v.) 證明
scientific proof 科學證據
proof of identity 身份證明
There is no scientific proof for this theory.
(這個理論沒有科學依據)
You must show proof of identity to enter.
(進入時必須出示身份證明)"
property,"property(n.) 財產、房地產、特性
private property 私人財產
physical properties 物理特性
This house is private property.
(這棟房子是私人財產)
One of the properties of iron is that it rusts.
(鐵的特性之一是會生鏽)"
protection,"protection(n.) 保護
protect(v.) 保護；protective(adj.) 保護性的
environmental protection 環境保護
protection against... 對於...的保護
We need to improve environmental protection.
(我們需要加強環境保護)
Sunscreen provides protection against the sun.
(防曬霜提供對陽光的保護)"
