deed,"deed(n.)行為、契約
good deed 善行
in word and deed 在言行上
A good deed is never forgotten.
(善行永遠不會被遺忘。)
He is a man of his word and shows it in every deed.
(他是一個守信用的人，並且在每一次行動中表現出來。)"
deepen,"deepen(v.)加深
deep(adj.)深的
deepen the understanding 加深理解
deepen the gap 加深鴻溝
Travel can help deepen your understanding of different cultures.
(旅行可以幫助加深你對不同文化的理解。)
The conflict only served to deepen the gap between the two sides.
(這場衝突只會加深雙方之間的鴻溝。)"
definition,"definition(n.)定義
define(v.)定義
clear definition 明確的定義
by definition 根據定義
The dictionary provides a clear definition of the word.
(這本字典提供了這個單字的明確定義。)
By definition, a vegetarian does not eat meat.
(根據定義，素食者不吃肉。)"
democracy,"democracy(n.)民主
democratic(adj.)民主的
parliamentary democracy 議會民主
spread democracy 傳播民主
Taiwan is a vibrant democracy with free elections.
(台灣是一個擁有自由選舉、充滿活力的民主國家。)
They fought for years to bring democracy to their country.
(他們奮鬥多年以將民主帶入他們的國家。)"
democratic,"democratic(adj.)民主的
democracy(n.)民主
democratic system 民主制度
democratic party 民主黨
The country is moving toward a more democratic system.
(這個國家正朝向更民主的制度邁進。)
Every citizen has a democratic right to vote.
(每個公民都有投票的民主權利。)"
deposit,"deposit(n./v.)存款、押金、寄存
pay a deposit 支付押金
make a deposit 存款
You need to pay a deposit to rent the apartment.
(租這間公寓你需要支付一筆押金。)
I went to the bank to make a deposit into my savings account.
(我去了銀行，把一筆錢存入我的儲蓄帳戶。)"
designer,"designer(n.)設計師
design(v./n.)設計
fashion designer 時裝設計師
graphic designer 平面設計師
She dreams of becoming a famous fashion designer.
(她夢想成為一名著名的時裝設計師。)
The graphic designer created a new logo for our company.
(平面設計師為我們公司設計了一個新標誌。)"
desirable,"desirable(adj.)值得嚮往的、理想的
desire(v./n.)渴望
highly desirable 非常理想的
desirable effect 理想的效果
Experience in management is highly desirable for this job.
(具備管理經驗對於這份工作是非常理想的。)
The new policy had a desirable effect on the economy.
(新政策對經濟產生了理想的效果。)"
desire,"desire(n./v.)渴望
desirous(adj.)渴望的
express desire 表達渴望
strong desire 強烈的慾望
He expressed a strong desire to return to his homeland.
(他表達了返回故鄉的強烈渴望。)
Most people have a natural desire to be successful.
(大多數人天生就有成功的慾望。)"
dessert,"dessert(n.)甜點
dessert menu 甜點單
have dessert 吃甜點
What would you like for dessert tonight?
(你今晚想吃什麼甜點？)
She ordered a chocolate cake from the dessert menu.
(她從甜點單上點了一個巧克力蛋糕。)"
destroy,"destroy(v.)毀壞、破壞
destruction(n.)破壞
destructive(adj.)破壞性的
The fire destroyed several houses in the neighborhood.
(大火摧毀了附近的幾棟房屋。)
Pollution is slowly destroying the natural environment.
(汙染正在慢慢破壞自然環境。)"
detect,"detect(v.)察覺、偵測
detection(n.)偵測
detective(n.)偵探
detect changes 察覺變化
detect a fire 偵測火災
The device can detect tiny changes in temperature.
(這個裝置可以偵測到微小的溫度變化。)
He could detect a slight hint of sarcasm in her voice.
(他能察覺到她聲音中帶著一絲諷刺。)"
determine,"determine(v.)決定、判定
determination(n.)決心
determined(adj.)意志堅定的
determine to 決定要
determine the cause 判定原因
Your attitude will determine your success.
(你的態度將決定你的成功。)
The police are trying to determine the cause of the accident.
(警察正試圖判定事故的原因。)"
devil,"devil(n.)魔鬼
like a devil 像魔鬼一樣
the devil is in the details 魔鬼藏在細節裡
She fought like a devil to protect her children.
(她像魔鬼一樣奮力保護她的孩子。)
Be careful with the contract; the devil is in the details.
(簽合同要小心；魔鬼藏在細節裡。)"
dim,"dim(adj./v.)昏暗的、變暗
dim light 微弱的光線
grow dim 變暗
I could barely see anything in the dim light.
(在微弱的光線下，我幾乎看不見任何東西。)
His eyesight started to grow dim as he got older.
(隨著年齡增長，他的視力開始變得模糊。)"
dime,"dime(n.)(美金)一角硬幣
a thin dime 極少的錢
not a dime 一分錢也沒有
He didn't have a dime to his name when he started the business.
(他創業時身無分文。)
She wouldn't spend a dime on things she didn't need.
(她不會在不需要的東西上花一分錢。)"
dine,"dine(v.)進餐
dinner(n.)晚餐
dine out 外出用餐
dine in 在家用餐
We often dine out on Saturday nights.
(我們常在週六晚上外出用餐。)
They invited us to dine with them at a fancy restaurant.
(他們邀請我們和他們在一家高級餐廳用餐。)"
dinosaur,"dinosaur(n.)恐龍
dinosaur fossils 恐龍化石
extinct dinosaur 已滅絕的恐龍
Many children are fascinated by the history of dinosaurs.
(許多孩子對恐龍的歷史著迷。)
Scientists found some dinosaur fossils in the desert.
(科學家在沙漠中發現了一些恐龍化石。)"
dip,"dip(v./n.)浸、沾、下沉
dip into 浸入
take a dip 洗澡、游泳
He dipped his bread into the soup.
(他把麵包沾進湯裡吃。)
Let's take a quick dip in the swimming pool.
(我們去游泳池游個泳吧。)"
dirt,"dirt(n.)泥土、髒物
dirty(adj.)髒的
cover with dirt 被泥土覆蓋
hit the dirt 趴在地上躲避
The kids came home covered in dirt after playing outside.
(孩子們在外面玩耍後，全身沾滿泥土回到家。)
He cleaned the dirt off his shoes before entering the house.
(他在進屋前清掉了鞋子上的汙垢。)"
discount,"discount(n./v.)折扣
give a discount 提供折扣
at a discount 打折
They gave me a ten percent discount on the coat.
(他們給了這件大衣九折優惠。)
You can buy these items at a discount during the sale.
(特價期間你可以打折購買這些商品。)"
dishonest,"dishonest(adj.)不誠實的
dishonesty(n.)不誠實
dishonest behavior 不誠實的行為
be dishonest about 對...不誠實
It was dishonest of him to hide the truth from us.
(他對我們隱瞞真相是不誠實的。)
Dishonest behavior will not be tolerated in this school.
(這所學校不容許不誠實的行為。)"
disk/disc,"disk/disc(n.)磁碟、圓盤
hard disk 硬碟
compact disc 光碟
My computer's hard disk is almost full.
(我電腦的硬碟快滿了。)
I used to listen to music on compact discs.
(我以前習慣聽光碟片音樂。)"
dislike,"dislike(v./n.)不喜歡
strong dislike 強烈的厭惡
take a dislike to 開始討厭
I have a strong dislike for spiders.
(我強烈討厭蜘蛛。)
She took a dislike to her new neighbor immediately.
(她立刻就開始討厭她的新鄰居。)"
ditch,"ditch(n./v.)溝渠、丟棄、逃學
irrigation ditch 灌溉渠
ditch the class 翹課
The car skidded and ended up in a ditch.
(車子打滑最後掉進了溝渠。)
He decided to ditch his old car and buy a new one.
(他決定丟掉他的舊車並買一輛新的。)"
dive,"dive(n./v.)跳水、潛水
diver(n.)潛水員
deep dive 深入研究/深潛
go diving 去潛水
She won a gold medal for her perfect dive.
(她因完美的跳水獲得了金牌。)
We plan to go diving in the coral reefs next summer.
(我們計劃明年夏天去珊瑚礁潛水。)"
dizzy,"dizzy(adj.)頭暈的
dizziness(n.)眩暈
feel dizzy 感到頭暈
dizzy height 令人頭暈的高度
I felt a bit dizzy after spinning around too fast.
(轉太快後我感到有點頭暈。)
Looking down from the dizzy height of the building was scary.
(從大樓令人眩暈的高度往下看很可怕。)"
dock,"dock(n./v.)碼頭、停靠碼頭
at the dock 在碼頭
dock the ship 使船停靠碼頭
The ship is currently at the dock for repairs.
(這艘船目前正在碼頭修理。)
The boat docked at the small island around noon.
(小船在大約中午時停靠在那個小島上。)"
dolphin,"dolphin(n.)海豚
dolphin show 海豚表演
swimming with dolphins 與海豚共游
Dolphins are known for their intelligence and playfulness.
(海豚以聰明和愛玩耍而聞名。)
We watched a spectacular dolphin show at the ocean park.
(我們在海洋公園看了一場壯觀的海豚表演。)"
donkey,"donkey(n.)驢子
stubborn as a donkey 像驢一樣頑固
ride a donkey 騎驢
He is as stubborn as a donkey and won't change his mind.
(他像驢子一樣頑固，不肯改變主意。)
The farmer used a donkey to carry heavy loads.
(農夫用驢子搬運重物。)"
dose,"dose(n./v.)(藥物)劑量
high dose 高劑量
a single dose 單次劑量
You should not exceed the recommended dose of the medicine.
(你不應超過建議的藥物劑量。)
The doctor prescribed a small dose of aspirin for his heart.
(醫生為他的心臟開了小劑量的阿斯匹靈。)"
doubtful,"doubtful(adj.)懷疑的、不明確的
doubt(n./v.)懷疑
be doubtful about 對...懷疑
highly doubtful 極其可疑的
I am doubtful about whether the plan will work.
(我對這個計劃是否奏效持懷疑態度。)
It is highly doubtful that he will arrive on time.
(他準時到達的可能性微乎其微。)"
doughnut,"doughnut(n.)甜甜圈
doughnut shop 甜甜圈店
sugar doughnut 糖霜甜甜圈
I bought a dozen doughnuts for my colleagues.
(我買了一打甜甜圈給我的同事們。)
She loves eating fresh doughnuts with her coffee.
(她喜歡喝咖啡時配新鮮的甜甜圈。)"
downtown,"downtown(adj./adv.)市中心的、在市中心
downtown area 市中心區域
go downtown 去市中心
They are planning to build a new mall in the downtown area.
(他們計劃在市中心區域建造一個新商場。)
Let's go downtown and see a movie this afternoon.
(我們今天下午去市中心看電影吧。)"
drag,"drag(v./n.)拉、拖、累贅
drag out 拖延
drag one's feet 拖拖拉拉
He dragged the heavy suitcase across the floor.
(他拖著沉重的行李箱穿過地板。)
Stop dragging your feet and finish your homework!
(別再拖拖拉拉了，快把功課做完！)"
dragonfly,"dragonfly(n.)蜻蜓
dragonfly wings 蜻蜓翅膀
see a dragonfly 看見蜻蜓
A dragonfly landed on the lily pad in the pond.
(一隻蜻蜓停在池塘的荷葉上。)
Dragonflies are expert hunters in the insect world.
(蜻蜓是昆蟲界中卓越的獵手。)"
drain,"drain(v./n.)排水、消耗、排水管
go down the drain 白費、付諸流水
brain drain 人才外流
The water slowly drained away after the rain stopped.
(雨停後，積水慢慢排乾了。)
All our hard work went down the drain when the project failed.
(專案失敗時，我們所有的努力都付諸流水了。)"
dramatic,"dramatic(adj.)戲劇性的、急劇的
drama(n.)戲劇
dramatic change 急劇的變化
dramatic effect 戲劇性的效果
There has been a dramatic change in the weather today.
(今天的氣候發生了急劇的變化。)
The special effects added a dramatic touch to the movie.
(特效為這部電影增添了戲劇性的色彩。)"
drip,"drip(n./v.)滴下、滴水聲
drip water 滴水
drip-dry 洗後晾乾(免燙)
The faucet is leaking and keeps dripping water.
(水龍頭漏水，一直滴個不停。)
I can't sleep because of the sound of the dripping tap.
(因為水龍頭滴水的聲音，我睡不著。)"
drown,"drown(v.)溺死、淹沒
drown in 沉浸於/淹沒在
be drowned 溺水而死
He almost drowned while swimming in the river.
(他在河裡游泳時差點溺死。)
Her voice was drowned by the loud music.
(她的聲音被巨大的音樂聲淹沒了。)"
drugstore,"drugstore(n.)藥妝店、藥局
at the drugstore 在藥局
local drugstore 當地的藥局
You can buy some cough medicine at the drugstore.
(你可以在藥妝店買些咳嗽藥。)
The drugstore around the corner is open 24 hours.
(轉角那家藥局是24小時營業。)"
drunk,"drunk(adj./n.)酒醉的、醉漢
drink(v./n.)喝、飲料
get drunk 喝醉
drunk driving 酒後駕車
He got drunk at the party and couldn't drive home.
(他在派對上喝醉了，無法開車回家。)
Drunk driving is a serious crime and very dangerous.
(酒後駕車是一項嚴重的犯罪，且非常危險。)"
dumb,"dumb(adj.)啞的、愚蠢的
deaf and dumb 聾啞的
dumb question 愚蠢的問題
He was struck dumb with surprise when he saw the news.
(看到新聞時，他驚訝得說不出話來。)
Don't be so dumb; you know that's not true.
(別那麼傻；你知道那不是真的。)"
dump,"dump(v./n.)傾倒、垃圾場、遺棄
garbage dump 垃圾場
dump waste 傾倒廢物
The city is looking for a new site for its garbage dump.
(這座城市正在尋找新的垃圾場選址。)
It is illegal to dump toxic waste into the river.
(將有毒廢物排入河流是違法的。)"
dumpling,"dumpling(n.)水餃、餃子
pork dumpling 豬肉水餃
soup dumpling 湯包/小籠包
My grandmother makes the best pork dumplings.
(我奶奶包的豬肉水餃是最好吃的。)
Eating dumplings is a tradition during the Lunar New Year.
(農曆新年期間吃餃子是一項傳統。)"
dust,"dust(n./v.)灰塵、撢掉灰塵
dusty(adj.)布滿灰塵的
covered in dust 布滿灰塵
dust the furniture 撢掉家具上的灰塵
The old books in the attic were covered in dust.
(閣樓裡的舊書布滿了灰塵。)
Please help me dust the furniture before the guests arrive.
(請在客人到達前幫我撢掉家具上的灰塵。)"
