meanwhile,"meanwhile(adv./n.)同時、在此期間
in the meanwhile 在此期間
The flight is delayed; meanwhile, let's get some coffee.
(飛機延誤了；在此期間，我們先去喝杯咖啡吧。)
I'll start cooking; meanwhile, you can clean the table.
(我開始煮飯；與此同時，你可以清理桌子。)"
medal,"medal(n.)獎牌、勳章
gold medal 金牌
Olympic medal 奧運獎牌
She won a silver medal in the swimming competition.
(她在游泳比賽中獲得了一枚銀牌。)
The soldier was awarded a medal for his bravery.
(那名士兵因其英勇表現而被授予勳章。)"
medium/media,"medium/media(n.)媒介、媒體；(adj.)中等的
mass media 大眾傳播媒體
medium size 中等尺寸
Television is a powerful medium for spreading information.
(電視是傳播資訊的一種強大媒介。)
Social media has changed the way we communicate.
(社交媒體改變了我們溝通的方式。)"
melon,"melon(n.)瓜、甜瓜
watermelon(n.)西瓜
sweet melon 甜瓜
I love eating chilled melon on a hot summer day.
(我喜歡在炎熱的夏天吃冰鎮的甜瓜。)
The farmer grows different kinds of melons in his field.
(農夫在他的田裡種植不同種類的瓜。)"
melt,"melt(v.)融化、熔化
melting point 熔點
ice melting 冰融化
The ice cream will melt quickly in this heat.
(在這種熱天，冰淇淋會很快融化。)
The sun came out and started to melt the snow.
(太陽出來了，開始融化積雪。)"
mend,"mend(v.)修理、修補
mend clothes 縫補衣服
mend fences 修補關係
My mother taught me how to mend a hole in a sock.
(我媽媽教我如何補襪子上的洞。)
It's never too late to mend a broken friendship.
(修補破碎的友誼永遠不嫌晚。)"
mental,"mental(adj.)心理的、精神的
mentality(n.)心態
mentally(adv.)心理上
mental health 心理健康
mental illness 精神疾病
Regular exercise is good for both physical and mental health.
(規律運動對身心健康都有好處。)
He made a mental note to call his grandmother later.
(他在心裡記下稍後要打電話給他的祖母。)"
merry,"merry(adj.)快樂的、歡樂的
Merry Christmas 聖誕快樂
merry mood 歡樂的心情
Everyone was in a merry mood during the festival.
(節日期間，每個人都處於歡樂的心情。)
They had a merry time singing songs around the fire.
(他們在火堆旁唱歌，度過了一段歡樂的時光。)"
mess,"mess(n./v.)混亂、弄亂
messy(adj.)凌亂的
make a mess 弄得一團糟
clean up the mess 清理亂局
The children made a mess in the living room.
(孩子們把客廳弄得一團糟。)
I need to clear up this mess before my guests arrive.
(在客人到達之前，我需要清理這團亂。)"
microphone/mike,"microphone/mike(n.)麥克風
speak into the microphone 對著麥克風說話
handheld microphone 手持式麥克風
Please use the microphone so that everyone can hear you.
(請使用麥克風，以便大家都能聽到你的聲音。)
The singer held the mike and started to sing.
(歌手握著麥克風開始唱歌。)"
microwave,"microwave(n./v.)微波、微波爐
microwave oven 微波爐
microwave meal 微波食品
You can heat up the leftovers in the microwave.
(你可以用微波爐加熱剩菜。)
She microwaved the soup for two minutes.
(她把湯微波加熱了兩分鐘。)"
mighty,"mighty(adj.)強大的、巨大的
might(n.)力量、威力
mighty blow 強大的一擊
mighty river 壯麗的河流
The mighty army marched across the field.
(強大的軍隊穿過田野前行。)
He gave the door a mighty push and it finally opened.
(他用力猛推那扇門，門終於開了。)"
minus,"minus(prep./n./adj.)減去、負的、缺點
minus sign 減號
plus and minus 優缺點/正負
Ten minus four equals six.
(十減四等於六。)
The temperature dropped to minus five degrees last night.
(昨晚氣溫降至負五度。)"
miracle,"miracle(n.)奇蹟
miraculous(adj.)奇蹟般的
perform a miracle 展現奇蹟
medical miracle 醫學奇蹟
It was a miracle that nobody was hurt in the accident.
(事故中無人受傷真是個奇蹟。)
Some people believe that technology can perform miracles.
(有些人相信科技可以創造奇蹟。)"
misery,"misery(n.)悲慘、苦難
miserable(adj.)悲慘的、痛苦的
cause misery 導致苦難
life of misery 悲慘的生活
The war brought nothing but death and misery.
(戰爭帶來的只有死亡和苦難。)
He lived a life of misery before he found success.
(他在獲得成功之前過著悲慘的生活。)"
missile,"missile(n.)飛彈、導彈
nuclear missile 核武飛彈
fire a missile 發射飛彈
The enemy fired a missile at the capital city.
(敵人向首都發射了一枚飛彈。)
Scientists are developing a new missile defense system.
(科學家們正在研發一種新的飛彈防禦系統。)"
missing,"missing(adj.)失蹤的、遺失的
miss(v.)錯過、想念
missing person 失蹤者
missing link 缺失的環節
The police are looking for the missing child.
(警方正在尋找那名失蹤的小孩。)
There are two pages missing from this book.
(這本書少了兩頁。)"
mission,"mission(n.)任務、使命
space mission 太空任務
secret mission 秘密任務
Her mission in life is to help poor children.
(她一生的使命是幫助貧困兒童。)
The astronauts completed their mission successfully.
(太空人順利完成了他們的任務。)"
mist,"mist(n./v.)薄霧、籠罩在霧中
misty(adj.)多霧的
thick mist 濃霧
morning mist 晨霧
The mountains were hidden in a thick mist.
(群山隱沒在濃霧之中。)
The morning mist slowly cleared as the sun rose.
(隨著太陽升起，晨霧慢慢散去。)"
mob,"mob(n./v.)暴民、成群圍住
angry mob 憤怒的暴民
mob violence 暴民暴力
An angry mob gathered outside the government building.
(一群憤怒的暴民聚集在政府大樓外。)
Fans mobbed the famous actor at the airport.
(粉絲們在機場成群圍住那位著名演員。)"
mobile,"mobile(adj.)可移動的、行動式的
mobility(n.)流動性
mobile phone 手機
mobile app 行動應用程式
Mobile libraries bring books to people in small villages.
(行動圖書館將書籍帶給小村莊的人們。)
He is a mobile worker who travels all over the world.
(他是一名在世界各地旅行的行動辦公工作者。)"
moist,"moist(adj.)濕潤的、潮濕的
moisture(n.)水分、濕氣
moist soil 濕潤的土壤
moist cake 濕潤的蛋糕
The soil must be kept moist for the seeds to grow.
(土壤必須保持濕潤，種子才能生長。)
She wiped her moist eyes with a handkerchief.
(她用手帕擦了擦濕潤的眼睛。)"
moisture,"moisture(n.)水分、濕氣
moist(adj.)濕潤的
skin moisture 皮膚水分
absorb moisture 吸收水分
Plants absorb moisture from the ground through their roots.
(植物透過根部從地面吸收水分。)
This cream helps to keep moisture in your skin.
(這款面霜有助於保持皮膚的水分。)"
monk,"monk(n.)僧侶、修道士
Buddhist monk 佛教僧侶
monk life 僧侶生活
The monk spent most of his day praying and meditating.
(這位僧侶一天的核心時間都在祈禱和冥想。)
He decided to leave the city and become a monk.
(他決定離開城市，成為一名僧侶。)"
monster,"monster(n.)怪物、惡人
monstrous(adj.)巨大的、可怕的
sea monster 海怪
scary monster 可怕的怪物
The little boy is afraid of the monsters under his bed.
(那個小男孩害怕他床底下的怪物。)
In the movie, a giant monster attacked the city.
(在電影中，一個巨大的怪物襲擊了城市。)"
monthly,"monthly(adj./adv./n.)每月的、月刊
month(n.)月份
monthly salary 月薪
monthly magazine 月刊
We have a monthly meeting to discuss our progress.
(我們每月開會一次來討論我們的進度。)
He pays his rent on a monthly basis.
(他按月支付房租。)"
moral,"moral(adj./n.)道德的、寓意
morality(n.)道德
moral support 道德支持
moral values 道德觀
It is our moral duty to help people in need.
(幫助有需要的人是我們的道德義務。)
The story has a simple moral: always tell the truth.
(這個故事有一個簡單的寓意：永遠說實話。)"
mosquito,"mosquito(n.)蚊子
mosquito bite 蚊子叮咬
mosquito net 蚊帳
A mosquito bit me on the arm last night.
(昨晚一隻蚊子叮了我的手臂。)
In some areas, you should sleep under a mosquito net.
(在某些地區，你應該睡在蚊帳裡。)"
mostly,"mostly(adv.)主要地、大半
most(adj./adv.)大部分
mostly sunny 晴時多雲/大半晴天
mostly because 主要是因為
The students in this class are mostly from Taiwan.
(這個班級的學生大半來自台灣。)
I mostly listen to classical music when I study.
(我讀書時主要聽古典音樂。)"
motel,"motel(n.)汽車旅館
roadside motel 路邊汽車旅館
stay at a motel 住在汽車旅館
They stayed at a cheap motel near the highway.
(他們住在高速公路旁的一家便宜汽車旅館。)
The motel offers basic rooms for travelers on a budget.
(這家汽車旅館為預算有限的旅客提供基礎客房。)"
moth,"moth(n.)蛾
moth-eaten 蟲蛀的
clothes moth 衣蛾
Moths are usually active at night and attracted to light.
(蛾通常在夜間活動並被光吸引。)
She found a moth flying around the lamp.
(她發現一隻蛾在燈附近飛來飛去。)"
motor,"motor(n.)馬達、發動機
motorist(n.)駕駛者
motor vehicle 汽機車
electric motor 電動馬達
The boat is powered by a small electric motor.
(這艘船由一個小型電動馬達驅動。)
I heard the sound of a motor starting in the distance.
(我聽到遠處發動機啟動的聲音。)"
multiply,"multiply(v.)乘、增加、繁殖
multiplication(n.)乘法
multiply by ... 乘以...
multiply rapidly 快速繁殖
If you multiply five by four, you get twenty.
(如果你用五乘以四，你會得到二十。)
Bacteria can multiply very quickly in warm conditions.
(細菌在溫暖的條件下會繁殖得非常快。)"
murder,"murder(n./v.)謀殺
murderer(n.)謀殺犯
commit murder 犯下謀殺罪
murder case 謀殺案
The police are investigating a mysterious murder.
(警方正在調查一起神秘的謀殺案。)
He was sent to prison for the murder of his neighbor.
(他因謀殺鄰居而被送進監獄。)"
muscle,"muscle(n.)肌肉
muscular(adj.)肌肉發達的
muscle pain 肌肉疼痛
build muscle 練肌肉/健身
He goes to the gym every day to build muscle.
(他每天去健身房練肌肉。)
I pulled a muscle in my leg while playing soccer.
(踢足球時我拉傷了腿部肌肉。)"
mushroom,"mushroom(n./v.)蘑菇、雨後春筍般增加
mushroom soup 蘑菇湯
wild mushroom 野生蘑菇
Don't eat those wild mushrooms; they might be poisonous.
(不要吃那些野外蘑菇；它們可能有毒。)
New cafes are mushrooming all over the city.
(新的咖啡館如雨後春筍般在城市各處湧現。)"
mystery,"mystery(n.)神秘、謎
mysterious(adj.)神秘的
solve a mystery 揭開謎底
unsolved mystery 未解之謎
His sudden disappearance remains a mystery.
(他的突然失蹤仍然是一個謎。)
I love reading stories about ghosts and mysteries.
(我喜歡讀關於鬼魂和神秘事件的故事。)"
naked,"naked(adj.)裸體的、無遮蔽的
naked eye 肉眼
naked truth 赤裸裸的真相
You can see some planets with the naked eye.
(你可以用肉眼看到一些行星。)
The trees looked naked after all their leaves fell off.
(樹葉全部掉落後，那些樹看起來光禿禿的。)"
nap,"nap(n./v.)小睡、打盹
take a nap 睡午覺
afternoon nap 午睡
My grandfather usually takes a nap after lunch.
(我祖父通常在午飯後睡個午覺。)
I felt much better after a short nap.
(短暫小睡後我感覺好多了。)"
napkin,"napkin(n.)餐巾、餐巾紙
paper napkin 紙巾
cloth napkin 布巾
Please use your napkin to wipe your mouth.
(請用餐巾擦嘴。)
The waiter placed a fresh napkin on the table.
(服務生在桌上放了一塊乾淨的餐巾。)"
native,"native(adj./n.)本土的、母語人士
native speaker 母語人士
native land 故鄉/祖國
English is not my native language.
(英語不是我的母語。)
Kangaroo is a native animal of Australia.
(袋鼠是澳洲特有的動物。)"
navy,"navy(n.)海軍
join the navy 加入海軍
navy blue 海軍藍
My brother decided to join the navy after high school.
(我哥哥決定高中畢業後加入海軍。)
She wore a navy blue dress to the wedding.
(她穿著一件海軍藍的洋裝去參加婚禮。)"
neat,"neat(adj.)整潔的、整齊的
neat and tidy 整整齊齊
neat handwriting 整齊的字跡
He likes to keep his desk neat and organized.
(他喜歡保持書桌整潔且井然有序。)
Your handwriting is very neat and easy to read.
(你的字跡非常整齊且易於閱讀。)"
necessity,"necessity(n.)必需品、必要性
necessary(adj.)必要的
daily necessity 日常用品
out of necessity 出於必要
Water is a basic necessity for all living things.
(水是所有生物的基本必需品。)
We only bought the house out of necessity, not because we liked it.
(我們只是出於必要才買這房子，而不是因為喜歡。)"
necktie,"necktie(n.)領帶
wear a necktie 繫領帶
loosen a necktie 解開領帶
He had to wear a suit and a necktie to the interview.
(他面試時必須穿西裝並繫領帶。)
Father asked me to help him choose a necktie.
(父親請我幫他選一條領帶。)"
neighborhood,"neighborhood(n.)鄰近地區、社區
neighbor(n.)鄰居
safe neighborhood 安全的社區
friendly neighborhood 友善的鄰里
We live in a quiet and friendly neighborhood.
(我們住在一個安靜且友善的社區。)
There are many good restaurants in this neighborhood.
(這個社區有很多很棒的餐廳。)"
nest,"nest(n./v.)鳥巢、築巢
bird's nest 鳥巢
build a nest 築巢
The birds are building a nest in the tall tree.
(鳥兒正在那棵高樹上築巢。)
We found a nest with three small eggs in it.
(我們發現了一個裡面有三顆小蛋的巢。)"
nickname,"nickname(n./v.)綽號、取綽號
use a nickname 使用綽號
give a nickname 起綽號
Her real name is Elizabeth, but her nickname is Libby.
(她的真名是伊莉莎白，但她的綽號是莉比。)
His friends nicknamed him ""The Flash"" because he runs so fast.
(他的朋友們因為他跑得很快而給他取了個綽號叫「閃電」。)"
normal,"normal(adj.)正常的、普通的
normalize(v.)使常態化
normal life 正常生活
back to normal 恢復正常
It is normal to feel nervous before a big exam.
(在大考前感到緊張是正常的。)
Everything returned to normal after the storm passed.
(暴風雨過後，一切都恢復了正常。)"
novelist,"novelist(n.)小說家
novel(n.)小說；(adj.)新穎的
famous novelist 著名小說家
modern novelist 現代小說家
Charles Dickens is a very famous English novelist.
(查爾斯·狄更斯是一位非常著名的英國小說家。)
She dreams of becoming a successful novelist one day.
(她夢想有一天能成為一名成功的小說家。)"
nun,"nun(n.)修女、尼姑
Catholic nun 天主教修女
become a nun 成為修女
The nuns at the convent spend their lives serving God.
(修道院的修女們奉獻一生事奉上帝。)
She decided to leave the world behind and become a nun.
(她決定拋棄塵世，成為一名修女。)"
